Education,Marital Status,Income,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,Discount Purchases,Web,Catalog,Store,NumWebVisitsMonth,Age,Children,total_spend,total_promo,Parental_status,Days_as_Customer,cluster
3,0,33462.0,78,22,3,18,0.0,0,11.0,1,2,0,3,7,46,1,54.0,0,1,4347.0,1
2,0,63693.0,63,587,43,337,42.0,81,54.0,3,11,6,9,6,47,1,1150.0,0,1,4279.0,2
2,1,80763.0,17,674,81,108,120.5,42,126.5,1,5,11,6,3,75,0,1415.0,2,0,4339.0,0
4,1,65352.0,43,284,3,84,4.0,7,23.0,2,4,2,8,4,51,1,405.0,0,1,4333.0,2
4,1,82170.0,13,1023,81,556,49.0,55,37.0,1,5,6,7,2,47,0,1908.0,0,0,4237.0,0
2,1,75759.0,46,1225,22,556,89.0,81,126.5,1,9,7,9,5,56,0,2486.0,3,0,4268.0,0
1,0,79689.0,65,311,26,556,120.5,37,121.0,1,4,9,13,2,49,0,1315.0,0,0,4434.0,0
4,0,35340.0,1,27,0,12,0.0,1,5.0,2,2,0,3,5,69,2,45.0,0,1,4021.0,1
2,0,85683.0,6,1225,17,311,45.0,69,51.0,1,2,4,10,1,71,0,1789.0,4,0,4121.0,0
1,1,24884.0,32,3,6,7,0.0,0,3.0,1,0,0,3,7,53,1,19.0,0,1,4598.0,1
3,1,42021.0,34,393,5,136,7.0,5,27.0,5,10,1,6,9,44,1,573.0,1,1,4688.0,2
2,0,64449.0,70,218,63,282,120.5,35,70.0,4,5,3,12,4,36,1,805.0,0,1,4152.0,0
2,0,64587.0,49,66,0,16,0.0,6,20.0,2,1,1,4,3,71,2,108.0,0,1,4028.0,1
2,0,34824.0,65,4,2,11,2.0,0,4.0,1,1,0,2,6,30,0,23.0,0,0,4116.0,1
2,1,75437.0,25,795,0,545,95.0,58,0.0,1,8,4,10,6,47,0,1493.0,1,0,4253.0,0
2,1,26091.0,84,15,10,19,8.0,17,20.0,3,2,1,3,5,68,2,89.0,0,1,4145.0,1
2,1,52845.0,7,384,25,292,120.5,41,64.0,3,8,8,6,6,52,1,936.0,1,1,4341.0,2
2,0,46086.0,34,244,8,32,7.0,2,50.0,4,3,1,8,4,69,1,343.0,0,1,4259.0,2
4,0,78028.0,38,158,19,288,25.0,0,38.0,1,6,4,9,7,69,1,528.0,2,1,4678.0,2
4,0,95169.0,1,1225,21,449,106.0,20,20.0,1,4,3,4,1,38,0,1901.0,2,0,4284.0,0
1,1,56337.0,25,349,16,144,28.0,5,126.5,5,8,5,4,8,44,2,724.0,2,1,4480.0,2
2,1,22434.0,25,4,12,11,3.0,13,15.0,2,2,0,3,8,38,1,58.0,0,1,4522.0,1
4,1,36930.0,50,223,2,31,0.0,2,39.0,5,5,2,4,8,71,1,297.0,0,1,4429.0,2
2,0,36130.0,46,157,43,127,68.0,56,37.0,6,3,8,4,4,71,1,488.0,1,1,4533.0,2
3,1,65569.0,96,397,46,288,20.0,38,70.0,2,6,5,10,3,72,1,859.0,0,1,4622.0,2
2,1,83844.0,57,901,31,345,75.0,31,126.5,1,4,4,11,1,73,0,1574.0,1,0,4434.0,0
2,1,19514.0,47,14,3,21,2.0,1,28.0,4,3,1,2,8,57,2,69.0,1,1,4175.0,1
4,0,36736.0,52,10,0,3,0.0,0,4.0,1,1,0,2,6,62,2,17.0,0,1,4436.0,1
2,1,77568.0,30,1225,0,396,120.5,81,126.5,1,10,2,8,5,46,1,2194.0,3,1,4694.0,0
4,1,49187.0,63,81,1,31,2.0,1,0.0,1,1,1,5,2,49,1,116.0,0,1,4190.0,1
2,0,30168.0,51,154,20,66,0.0,12,27.0,7,6,1,4,9,47,1,279.0,0,1,4500.0,2
3,1,34053.0,14,63,0,21,7.0,0,12.0,1,3,0,3,8,57,1,103.0,0,1,4678.0,1
3,1,38196.0,20,30,0,11,0.0,0,3.0,3,2,0,4,5,54,2,44.0,0,1,4093.0,1
3,1,59412.0,56,90,67,165,30.0,43,11.0,1,4,2,8,3,74,0,406.0,0,0,4092.0,0
1,1,70924.0,41,635,81,254,120.5,81,76.0,1,6,6,7,3,60,0,1363.0,1,0,4104.0,0
2,1,54165.0,72,127,4,73,15.0,6,11.0,1,2,1,7,2,56,0,236.0,0,0,4418.0,0
2,1,32300.0,1,13,3,6,6.0,5,6.0,1,1,0,3,8,52,1,39.0,0,1,4563.0,1
2,0,20180.0,27,18,42,24,15.0,20,18.0,1,2,1,4,7,49,0,137.0,0,0,4515.0,1
2,1,34961.0,77,45,2,26,4.0,1,1.0,3,3,1,3,7,52,1,79.0,0,1,4031.0,1
4,1,28440.0,87,38,1,24,0.0,0,0.0,1,2,0,3,8,51,1,63.0,0,1,4378.0,1
4,1,64504.0,81,986,36,168,16.0,0,108.0,7,11,3,4,7,72,3,1314.0,0,1,4503.0,2
3,1,33564.0,51,61,0,3,0.0,0,7.0,1,1,1,3,5,59,1,71.0,0,1,4026.0,1
2,1,17345.0,79,4,9,16,17.0,0,12.0,2,2,1,2,8,47,1,58.0,0,1,4624.0,1
4,1,56320.0,11,201,53,172,116.0,77,83.0,3,5,4,9,4,58,1,702.0,0,1,4468.0,2
2,0,28647.0,54,19,8,29,0.0,12,26.0,1,2,2,2,7,47,1,94.0,1,1,4333.0,1
0,0,15038.0,93,4,8,11,19.0,12,26.0,2,2,1,2,9,38,1,80.0,0,1,4537.0,1
4,0,32173.0,0,18,0,2,0.0,0,2.0,1,1,0,3,4,67,1,22.0,0,1,4353.0,1
1,1,68316.0,54,806,80,161,120.0,11,33.0,5,10,7,10,6,61,1,1211.0,0,1,4623.0,2
2,1,74538.0,21,380,81,556,110.0,81,28.0,1,8,8,5,3,54,0,1461.0,1,0,4386.0,0
2,0,91700.0,58,576,81,556,120.5,81,19.0,1,8,6,5,3,54,0,1968.0,0,0,4549.0,0
2,1,68695.0,3,458,81,356,106.0,50,40.0,1,4,4,7,2,56,0,1091.0,0,0,4025.0,0
1,1,31056.0,99,5,10,13,3.0,8,16.0,1,1,0,3,8,48,1,55.0,0,1,4544.0,1
2,1,79593.0,70,350,60,556,110.0,81,126.5,1,5,6,7,2,52,0,1366.0,1,0,4069.0,0
2,0,28071.0,65,39,33,130,41.0,26,44.0,2,5,1,5,8,45,0,313.0,0,0,4690.0,2
4,1,37334.0,44,26,1,16,2.0,2,15.0,4,3,0,4,4,67,2,62.0,0,1,4144.0,1
3,0,46423.0,6,68,0,16,0.0,0,8.0,3,2,0,4,7,53,2,92.0,0,1,4305.0,1
4,1,37126.0,9,45,3,9,4.0,4,7.0,1,1,2,2,6,54,1,72.0,1,1,4112.0,1
2,1,47703.0,95,359,0,134,13.0,26,123.0,4,6,3,8,5,72,1,655.0,0,1,4417.0,2
2,1,61180.0,70,403,24,29,6.0,24,126.5,2,5,5,6,3,66,1,704.0,1,1,4088.0,2
2,1,38998.0,92,34,1,14,0.0,0,5.0,3,2,0,3,8,71,2,54.0,0,1,4624.0,1
2,0,8028.0,62,73,18,66,7.0,12,2.0,15,0,1,0,19,34,0,178.0,0,0,4670.0,1
2,1,76081.0,85,292,30,415,63.0,33,126.5,1,4,5,4,2,63,0,1033.0,1,0,4058.0,0
2,1,34728.0,2,14,0,16,0.0,0,6.0,1,1,1,2,6,39,1,36.0,0,1,4355.0,1
3,0,33168.0,0,80,1,37,0.0,1,3.0,3,2,1,4,7,60,1,122.0,0,1,4645.0,1
3,1,33585.0,91,30,11,33,13.0,6,29.0,1,2,0,4,4,59,1,122.0,0,1,4298.0,1
4,1,77037.0,3,463,81,333,120.5,53,10.0,1,7,7,12,3,65,1,1123.0,0,1,4280.0,0
2,1,35196.0,68,75,12,141,43.0,39,126.5,6,6,1,5,8,41,1,497.0,0,1,4614.0,2
2,1,44529.0,98,538,13,91,17.0,6,26.0,6,6,2,11,5,59,1,691.0,1,1,4380.0,2
1,1,70924.0,41,635,81,254,120.5,81,76.0,1,6,6,7,3,60,0,1363.0,1,0,4104.0,0
4,1,28764.0,16,8,0,3,0.0,0,1.0,1,1,0,2,8,59,2,12.0,1,1,4045.0,1
4,1,69098.0,82,1225,22,556,120.5,0,126.5,1,7,8,9,5,76,0,2440.0,0,0,4519.0,0
1,0,25959.0,1,4,2,12,7.0,5,26.0,2,1,2,2,6,55,2,56.0,0,1,4521.0,1
3,1,27100.0,64,12,0,13,2.0,0,10.0,1,1,0,3,7,42,1,37.0,0,1,4471.0,1
2,0,70596.0,68,347,44,534,17.0,0,26.0,1,3,5,12,2,40,0,968.0,0,0,4653.0,0
2,1,42557.0,98,192,5,53,0.0,5,15.0,4,6,1,4,8,51,1,270.0,0,1,4690.0,2
4,1,53312.0,32,241,0,12,0.0,0,25.0,1,5,1,5,7,74,0,278.0,0,0,4345.0,1
2,0,72228.0,87,631,28,491,30.0,14,56.0,1,6,7,8,3,73,0,1250.0,0,0,4600.0,0
2,1,67605.0,84,336,28,282,120.5,54,54.0,1,2,8,6,1,38,0,938.0,0,0,4476.0,0
3,1,62845.0,3,1099,0,45,0.0,0,34.0,11,3,4,10,8,76,2,1178.0,1,1,4657.0,2
2,1,65196.0,34,743,19,181,12.0,0,126.5,2,7,6,11,5,67,2,1155.0,1,1,4360.0,2
4,0,42000.0,23,124,81,267,85.0,59,35.0,2,5,2,11,5,38,0,653.0,0,0,4556.0,0
4,0,35860.0,37,15,0,8,4.0,2,20.0,2,1,1,2,5,52,2,49.0,1,1,4062.0,1
4,1,65526.0,22,397,19,69,12.0,0,9.0,1,4,4,8,2,61,1,506.0,0,1,4100.0,2
2,1,16860.0,19,10,4,4,3.0,3,14.0,3,1,1,3,7,64,2,38.0,0,1,4676.0,1
2,0,83528.0,7,530,81,556,120.5,44,126.5,1,4,10,8,1,33,0,1650.0,2,0,4080.0,0
1,0,64176.0,52,1215,33,249,64.0,81,126.5,8,8,9,8,6,60,1,1826.0,0,1,4716.0,2
2,0,22304.0,91,3,2,7,0.0,4,2.0,1,1,0,2,8,69,0,18.0,0,0,4715.0,1
2,1,67023.0,93,444,44,382,11.0,8,17.0,1,3,7,13,2,47,0,906.0,0,0,4138.0,0
4,1,32892.0,78,26,0,15,2.0,1,2.0,2,3,0,3,8,54,1,46.0,0,1,4056.0,1
2,1,70713.0,23,736,81,279,82.0,76,126.5,6,5,6,8,3,59,1,1477.0,0,1,4594.0,2
2,1,59925.0,83,473,21,176,19.0,21,56.0,3,9,2,9,6,70,1,766.0,0,1,4597.0,2
2,1,39722.0,92,32,0,5,2.0,0,8.0,2,2,0,3,5,72,1,47.0,0,1,4146.0,1
2,1,46610.0,4,288,10,30,4.0,10,125.0,1,6,1,6,6,67,0,467.0,0,0,4367.0,2
2,1,88347.0,32,1050,81,555,77.0,81,118.0,1,4,7,9,1,64,0,2116.0,1,0,4382.0,0
4,1,87171.0,27,1001,44,107,58.0,44,44.0,1,6,7,11,2,44,0,1298.0,2,0,4445.0,0
1,1,26907.0,10,9,1,7,0.0,3,2.0,2,1,0,3,7,49,2,22.0,0,1,4334.0,1
3,0,50014.0,9,234,14,77,19.0,10,42.0,2,4,1,8,5,57,1,396.0,0,1,4179.0,2
4,1,41014.0,65,7,2,6,2.0,0,3.0,1,1,0,2,7,47,1,20.0,0,1,4454.0,1
2,0,66294.0,68,251,81,334,65.0,81,117.0,1,4,3,5,2,60,0,967.0,0,0,4125.0,0
2,1,36715.0,16,172,10,125,21.0,13,16.0,6,7,2,4,9,54,1,357.0,0,1,4610.0,2
2,1,79456.0,12,565,42,548,64.0,81,99.0,1,5,6,4,3,69,0,1401.0,0,0,4697.0,0
2,1,40479.0,95,5,0,8,2.0,0,0.0,1,0,0,3,4,43,1,15.0,0,1,4337.0,1
3,0,75345.0,16,918,57,556,99.0,38,126.5,1,5,8,6,3,55,0,2087.0,1,0,4533.0,0
2,1,54233.0,46,652,8,158,21.0,0,126.5,4,11,6,5,8,48,1,981.0,0,1,4531.0,2
2,0,24163.0,3,4,1,7,2.0,1,2.0,2,1,0,3,4,55,2,17.0,0,1,4281.0,1
4,1,84460.0,80,152,27,103,106.0,54,81.0,0,9,9,4,5,67,0,523.0,4,0,4562.0,0
2,1,43776.0,77,8,0,9,2.0,1,3.0,1,1,0,2,6,42,1,23.0,0,1,4078.0,1
4,0,71691.0,0,336,81,411,120.5,32,43.0,1,4,7,5,2,67,0,1192.0,0,0,4125.0,0
4,1,85844.0,62,938,19,556,25.0,81,38.0,1,6,6,7,2,52,0,1958.0,1,0,4052.0,0
4,0,39190.0,91,68,8,18,19.0,8,12.0,2,2,1,4,5,51,1,133.0,0,1,4085.0,1
2,1,71367.0,24,227,23,389,42.0,21,75.0,1,4,5,7,2,66,0,777.0,0,0,4331.0,0
4,0,38578.0,2,38,4,22,3.0,3,3.0,3,3,0,3,8,53,2,73.0,0,1,4393.0,1
4,1,57236.0,22,105,0,9,2.0,1,4.0,3,2,1,4,3,60,2,121.0,0,1,4130.0,1
2,0,61825.0,56,162,50,100,55.0,30,27.0,1,4,2,8,4,46,1,424.0,0,1,4347.0,2
2,0,79803.0,54,574,8,216,21.0,16,33.0,1,4,3,5,1,67,1,868.0,0,1,4048.0,0
1,0,80910.0,71,160,80,369,67.0,39,41.0,1,3,3,8,1,39,0,756.0,0,0,4627.0,0
3,1,27590.0,38,6,0,5,0.0,0,1.0,1,1,0,2,7,43,1,12.0,0,1,4453.0,1
2,1,56775.0,62,614,35,160,58.0,35,35.0,2,5,8,10,5,46,1,937.0,0,1,4564.0,2
2,0,83829.0,78,897,81,430,120.5,81,27.0,0,4,7,6,1,50,0,1862.0,3,0,4285.0,0
1,1,54210.0,18,70,54,109,80.0,9,45.0,2,4,1,7,5,46,1,367.0,0,1,4426.0,2
2,1,38508.0,95,120,19,206,25.0,19,54.0,6,7,2,5,8,39,1,443.0,0,1,4352.0,2
2,1,53187.0,66,211,2,30,7.0,7,10.0,2,4,1,6,5,55,1,267.0,0,1,4267.0,1
2,1,30023.0,28,11,0,16,7.0,6,21.0,1,2,0,3,8,53,1,61.0,0,1,4118.0,1
4,0,76045.0,78,760,53,400,17.0,81,0.0,1,4,5,11,2,65,0,1323.0,1,0,4247.0,0
4,1,50870.0,13,53,0,8,0.0,0,2.0,1,2,0,3,5,73,1,63.0,0,1,4031.0,1
1,1,15315.0,27,7,4,13,15.0,8,17.0,2,2,0,4,5,55,0,64.0,0,0,4351.0,1
1,1,65463.0,17,391,32,70,21.0,32,16.0,2,6,2,9,5,51,1,562.0,1,1,4171.0,2
2,1,66480.0,71,199,9,57,20.0,21,6.0,7,4,1,7,4,60,2,312.0,0,1,4050.0,2
2,0,76773.0,79,516,56,449,86.0,33,16.0,1,2,2,11,1,71,0,1156.0,0,0,4510.0,0
1,0,81698.0,1,709,45,115,30.0,81,45.0,1,8,2,5,5,42,0,1104.0,1,0,4506.0,0
4,0,54466.0,78,12,0,4,0.0,0,0.0,1,1,0,2,5,52,2,16.0,0,1,4161.0,1
3,0,98777.0,23,1000,19,556,120.5,81,38.0,0,4,6,9,1,65,0,2008.0,1,0,4153.0,0
4,0,16269.0,75,19,3,18,3.0,1,0.0,3,3,0,3,8,41,1,44.0,0,1,4324.0,1
2,1,71819.0,70,1224,28,140,0.0,14,126.5,3,3,3,5,6,54,1,1574.0,2,1,4326.0,2
4,1,33569.0,10,16,2,18,3.0,0,24.0,1,1,1,2,8,42,1,63.0,1,1,4277.0,1
3,1,36262.0,24,88,39,54,64.0,28,126.5,1,3,5,3,6,42,0,426.0,1,0,4303.0,0
0,1,22634.0,47,2,23,11,8.0,6,46.0,1,2,1,2,8,59,0,96.0,0,0,4550.0,1
1,1,47025.0,98,508,11,59,23.0,5,29.0,5,11,1,6,9,47,1,635.0,0,1,4311.0,2
2,0,70566.0,4,381,28,215,84.0,28,21.0,2,6,5,9,3,57,1,757.0,0,1,4287.0,0
4,1,31605.0,15,74,0,42,2.0,1,6.0,2,2,1,4,7,46,1,125.0,0,1,4605.0,1
3,0,52034.0,67,146,0,93,7.0,13,73.0,5,4,2,5,7,52,2,332.0,0,1,4429.0,2
2,0,48526.0,32,23,17,23,43.0,20,9.0,1,2,1,4,3,46,1,135.0,0,1,4208.0,1
2,1,46734.0,40,110,5,137,26.0,23,29.0,2,6,1,5,7,71,1,330.0,0,1,4609.0,2
2,0,39552.0,54,165,3,147,4.0,24,41.0,7,6,2,5,8,63,2,384.0,0,1,4579.0,2
2,0,86358.0,78,957,47,494,82.0,47,95.0,4,5,3,6,8,59,2,1722.0,0,1,4711.0,2
2,1,46931.0,94,41,0,17,3.0,1,16.0,2,1,1,3,3,48,3,78.0,0,1,4087.0,1
0,0,16581.0,51,1,3,4,2.0,3,11.0,1,0,0,3,4,40,0,24.0,0,0,4554.0,1
1,0,63998.0,42,176,29,556,0.0,33,112.0,1,7,6,11,4,73,0,1168.0,0,0,4212.0,0
3,1,67381.0,67,815,8,53,11.0,0,70.0,4,2,2,9,7,74,1,957.0,1,1,4551.0,2
2,0,25930.0,87,6,1,2,2.0,0,4.0,1,1,0,2,7,58,2,15.0,0,1,4283.0,1
2,1,42693.0,29,8,4,20,6.0,3,16.0,1,1,0,3,5,47,1,57.0,0,1,4043.0,1
2,1,85606.0,89,717,42,556,120.5,30,84.0,2,6,7,9,3,49,1,1956.0,1,1,4615.0,0
2,0,72903.0,74,1067,81,556,0.0,19,39.0,1,7,5,8,4,40,0,2013.0,3,0,4264.0,0
1,1,49669.0,97,166,5,107,11.0,8,29.0,2,5,1,6,6,51,1,326.0,0,1,4057.0,2
4,1,36778.0,63,29,4,34,2.0,4,4.0,3,3,0,3,9,57,2,77.0,0,1,4714.0,1
4,0,85696.0,88,714,76,395,116.0,0,12.0,1,4,6,9,1,63,0,1313.0,0,0,4443.0,0
3,0,10979.0,34,8,4,10,2.0,2,4.0,2,3,0,3,5,36,0,30.0,0,0,4059.0,1
2,1,49678.0,81,229,5,56,3.0,2,20.0,2,6,2,4,7,64,1,315.0,0,1,4533.0,2
3,1,56129.0,65,320,48,133,39.0,72,48.0,4,6,2,10,4,72,1,660.0,0,1,4395.0,2
2,1,37155.0,51,23,0,26,7.0,15,3.0,1,2,0,4,5,36,1,74.0,0,1,4535.0,1
1,0,21282.0,76,1,5,8,4.0,8,20.0,2,2,1,2,6,47,1,46.0,0,1,4070.0,1
4,0,33419.0,76,56,0,12,0.0,0,18.0,2,2,0,4,7,63,1,86.0,0,1,4337.0,1
2,0,63285.0,84,508,81,249,50.0,38,126.5,1,6,5,13,3,80,0,1103.0,0,0,4257.0,0
3,1,21255.0,56,29,0,25,2.0,2,3.0,4,2,1,4,4,51,1,61.0,0,1,4180.0,1
2,1,42162.0,31,46,7,59,2.0,4,27.0,2,3,1,3,6,44,1,145.0,1,1,4243.0,1
2,1,54450.0,0,454,0,171,8.0,19,32.0,12,9,2,8,8,69,2,684.0,0,1,4674.0,2
4,1,57744.0,91,350,3,39,0.0,0,19.0,2,9,1,4,8,71,1,411.0,0,1,4250.0,2
2,0,26576.0,40,10,0,8,0.0,0,9.0,1,1,0,2,9,39,1,27.0,1,1,4645.0,1
4,0,57513.0,59,735,40,183,52.0,20,30.0,2,9,3,13,6,82,0,1060.0,0,0,4379.0,0
2,1,68142.0,96,897,81,196,91.0,81,37.0,3,10,4,7,6,61,1,1459.0,0,1,4690.0,2
2,1,7500.0,61,5,2,3,3.0,0,5.0,1,1,0,2,8,46,1,18.0,0,1,4690.0,1
2,1,83145.0,14,777,35,556,39.0,81,114.0,1,5,9,11,2,51,0,1833.0,1,0,4666.0,0
3,1,54197.0,16,162,6,37,6.0,13,13.0,2,1,3,6,1,65,1,237.0,0,1,4108.0,1
4,0,23091.0,98,35,0,11,0.0,0,2.0,4,2,1,3,7,62,2,48.0,0,1,4053.0,1
2,1,46049.0,11,342,9,112,19.0,14,19.0,10,5,2,9,7,49,2,515.0,0,1,4364.0,2
2,1,56715.0,52,258,81,239,120.5,81,9.0,1,7,3,4,4,51,0,1020.0,0,0,4592.0,0
2,1,79410.0,19,658,80,483,120.5,13,13.0,1,3,2,5,1,64,0,1370.0,0,0,4052.0,0
2,1,57304.0,61,356,80,329,120.5,17,106.0,2,7,6,10,5,74,1,1026.0,0,1,4496.0,2
2,1,44375.0,73,213,5,28,7.0,7,41.0,1,4,1,6,5,60,1,301.0,0,1,4119.0,1
2,1,54450.0,0,454,0,171,8.0,19,32.0,12,9,2,8,8,69,2,684.0,0,1,4674.0,2
2,1,59594.0,74,457,4,29,0.0,0,9.0,1,8,1,7,7,60,1,499.0,1,1,4638.0,2
2,1,80685.0,55,241,45,556,34.0,26,54.0,1,6,4,10,2,31,0,1004.0,0,0,4697.0,0
4,1,40344.0,48,210,0,6,0.0,0,2.0,2,4,1,5,7,51,1,218.0,0,1,4280.0,1
2,1,62710.0,53,441,35,83,7.0,29,11.0,4,4,2,12,4,53,1,606.0,0,1,4423.0,2
1,1,48985.0,13,19,13,18,10.0,7,8.0,1,1,1,3,3,57,1,75.0,0,1,4380.0,1
2,1,35322.0,34,28,9,37,12.0,7,13.0,3,2,0,4,8,57,3,106.0,0,1,4697.0,1
2,1,77142.0,54,476,75,162,29.0,81,97.0,1,4,4,8,2,77,0,990.0,0,0,4417.0,0
2,0,81657.0,69,364,40,425,120.5,60,50.0,1,3,4,8,1,56,0,1097.0,0,0,4179.0,0
0,1,14421.0,81,0,0,2,3.0,3,8.0,1,1,0,2,5,29,0,16.0,1,0,4153.0,1
1,1,20130.0,99,0,6,3,7.0,6,12.0,1,1,0,3,8,51,0,34.0,0,0,4125.0,1
4,1,74214.0,3,863,81,547,86.0,81,33.0,1,8,2,5,5,35,0,1711.0,0,0,4693.0,0
3,1,66726.0,61,349,7,35,0.0,0,47.0,3,8,2,4,7,68,2,438.0,1,1,4189.0,2
0,1,23724.0,65,5,23,15,0.0,18,14.0,2,2,0,3,8,46,1,75.0,0,1,4558.0,1
3,1,47353.0,93,184,2,19,8.0,8,4.0,3,2,2,6,5,65,1,225.0,0,1,4249.0,1
3,1,33444.0,24,8,0,8,0.0,0,2.0,1,1,0,2,8,73,2,18.0,0,1,4624.0,1
2,1,54386.0,8,277,21,64,62.0,21,25.0,2,3,2,10,3,44,1,470.0,0,1,4429.0,2
2,0,28510.0,72,44,5,19,0.0,4,19.0,3,2,0,4,5,44,2,91.0,0,1,4463.0,1
3,0,90638.0,29,1156,81,556,94.0,81,96.0,1,3,4,10,1,34,0,2510.625,1,0,4157.0,0
2,1,48070.0,33,373,14,83,6.0,9,19.0,3,8,2,6,7,75,1,504.0,0,1,4553.0,2
2,1,43140.0,68,134,8,76,6.0,0,11.0,1,4,1,5,6,68,1,235.0,0,1,4561.0,1
4,0,54959.0,55,1148,0,60,0.0,0,24.0,3,9,5,4,7,64,1,1232.0,1,1,4547.0,2
0,0,15056.0,76,6,12,3,21.0,6,40.0,5,2,2,3,5,67,2,88.0,0,1,4443.0,1
2,0,26954.0,17,4,1,11,0.0,0,1.0,1,1,0,2,7,54,1,17.0,0,1,4073.0,1
2,0,22327.0,94,5,4,8,2.0,0,5.0,1,1,0,3,5,40,1,24.0,0,1,4352.0,1
2,1,44393.0,86,24,2,20,2.0,2,10.0,2,1,0,4,4,60,2,60.0,0,1,4332.0,1
4,0,62000.0,25,899,0,101,0.0,0,20.0,1,6,6,13,4,73,1,1020.0,1,1,4329.0,2
4,1,31497.0,22,108,1,28,13.0,1,4.0,2,3,1,4,8,63,1,155.0,0,1,4591.0,1
1,1,45894.0,15,27,2,7,0.0,2,13.0,1,1,0,3,5,51,2,51.0,0,1,4143.0,1
3,0,78579.0,35,816,66,549,120.5,66,99.0,1,5,6,4,3,55,0,1812.0,0,0,4575.0,0
3,0,67369.0,81,1225,0,70,37.0,14,42.0,4,7,4,10,4,56,1,1461.0,2,1,4610.0,2
2,0,58401.0,55,10,0,11,17.0,29,29.0,1,1,2,2,4,65,1,96.0,0,1,4091.0,1
2,0,62307.0,94,87,13,34,10.0,6,10.0,1,4,0,4,5,73,1,160.0,0,1,4153.0,1
3,1,43641.0,50,57,2,51,4.0,2,23.0,3,2,1,4,6,56,2,139.0,0,1,4454.0,1
3,0,63841.0,64,635,15,100,20.0,7,126.5,1,9,3,9,6,57,1,908.0,0,1,4455.0,2
1,1,46891.0,91,43,12,23,29.0,15,61.0,1,2,1,4,4,60,1,183.0,0,1,4322.0,1
3,1,70091.0,11,964,34,137,15.0,0,11.0,2,5,2,10,8,56,1,1161.0,1,1,4476.0,2
4,1,78075.0,72,572,8,259,34.0,35,80.0,1,3,5,5,1,53,0,988.0,0,0,4106.0,0
1,0,59184.0,6,341,81,113,120.5,81,66.0,3,6,6,12,5,64,1,1072.0,0,1,4679.0,2
2,1,54809.0,0,63,6,57,13.0,13,22.0,4,2,1,5,4,48,2,174.0,0,1,4312.0,1
2,1,58113.0,66,221,81,169,102.0,78,84.0,3,9,2,8,7,66,1,758.0,0,1,4541.0,2
3,1,51412.0,42,140,3,29,4.0,5,14.0,2,3,2,4,4,67,1,195.0,0,1,4201.0,1
2,0,15287.0,60,1,2,8,4.0,3,13.0,2,1,1,2,7,46,1,31.0,1,1,4648.0,1
3,1,66636.0,64,291,10,556,84.0,10,0.0,1,3,4,9,1,68,0,1084.0,0,0,4337.0,0
3,1,50965.0,87,544,13,85,8.0,6,29.0,3,10,4,5,8,69,1,685.0,1,1,4515.0,2
4,1,84618.0,96,684,81,556,21.0,66,0.0,1,6,9,10,2,60,0,1672.0,1,0,4240.0,0
2,1,18351.0,1,1,12,9,0.0,14,7.0,1,2,0,3,7,35,0,43.0,0,0,4264.0,1
4,1,40451.0,54,35,0,4,0.0,0,10.0,1,1,1,2,5,68,2,49.0,1,1,4154.0,1
2,1,36317.0,53,87,3,25,3.0,2,13.0,2,3,0,4,7,60,1,133.0,0,1,4424.0,1
2,1,42213.0,96,309,3,24,4.0,3,20.0,2,5,1,7,7,68,1,363.0,1,1,4281.0,2
2,1,65748.0,58,172,73,93,95.0,78,34.0,2,2,4,10,1,70,1,545.0,0,1,4461.0,0
2,1,77044.0,12,625,38,242,50.0,34,76.0,2,7,11,11,4,53,1,1065.0,1,1,4266.0,0
2,1,74918.0,78,972,59,556,25.0,19,59.0,1,5,9,6,3,56,0,2047.0,1,0,4495.0,0
2,1,56721.0,64,157,6,39,6.0,13,75.0,5,4,1,5,6,53,2,296.0,0,1,4627.0,2
2,0,42160.0,26,48,9,45,3.0,15,20.0,4,2,1,4,6,50,2,140.0,0,1,4387.0,1
2,0,61559.0,8,279,81,88,32.0,14,34.0,1,4,2,10,3,60,1,530.0,0,1,4368.0,2
4,1,33629.0,49,132,0,16,0.0,0,4.0,5,3,1,4,9,62,2,152.0,0,1,4711.0,1
4,1,68682.0,56,919,0,505,99.0,30,45.0,1,4,9,10,2,34,0,1598.0,0,0,4287.0,0
2,0,34377.0,55,62,0,22,3.0,1,26.0,2,2,2,2,7,62,1,114.0,0,1,4547.0,1
0,0,8940.0,25,1,45,3,4.0,6,42.0,3,3,1,3,8,39,1,101.0,0,1,4697.0,1
2,1,26228.0,50,2,6,4,3.0,1,9.0,1,1,0,2,8,52,1,25.0,0,1,4301.0,1
1,0,77297.0,84,408,61,109,48.0,81,41.0,1,5,7,9,4,68,0,789.0,1,0,4540.0,0
2,1,40211.0,30,51,1,7,2.0,1,25.0,2,2,1,2,8,44,2,87.0,1,1,4355.0,1
4,0,33438.0,81,62,1,16,3.0,2,6.0,4,2,1,4,5,67,2,90.0,0,1,4301.0,1
4,1,75032.0,74,952,12,180,47.0,12,12.0,2,5,4,9,3,66,1,1215.0,0,1,4448.0,2
4,0,61284.0,76,618,15,106,20.0,7,45.0,1,11,2,8,6,70,0,811.0,1,0,4281.0,0
2,1,22518.0,36,11,7,12,2.0,2,27.0,2,2,1,2,5,39,1,61.0,1,1,4636.0,1
